"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Status"
"ENSMUSG00000028927.7",78.8630912033197,-0.486890994107696,0.75159508940731,-0.647810238477804,0.517107692485509,0.998031491301746,"Não Significativo"
"ENSMUSG00000028931.13",438.508161819239,0.615138424449017,0.53980634335921,1.13955390116577,0.254472200109739,0.998031491301746,"Não Significativo"
"ENSMUSG00000028932.9",980.372935198225,0.0981545799881777,0.215145161451444,0.456224901020282,0.648228260914093,0.998031491301746,"Não Significativo"
"ENSMUSG00000028933.12",13.7601918401629,-0.190279487896292,1.10843104053228,-0.171665607456209,0.863700425643386,0.998031491301746,"Não Significativo"
"ENSMUSG00000028936.16",2857.76572881283,0.242714936693243,0.268970302934293,0.902385631593449,0.36685205108255,0.998031491301746,"Não Significativo"
"ENSMUSG00000028937.15",332.69757946007,0.111433809121436,0.418941982982387,0.265988641978908,0.790247956421257,0.998031491301746,"Não Significativo"
"ENSMUSG00000028943.19",184.286227105613,0.357355276849426,0.334930244202738,1.06695433761161,0.285992455982023,0.998031491301746,"Não Significativo"
"ENSMUSG00000028944.15",106.88162121578,-0.0701412797931404,1.41950201884264,-0.0494125960104859,0.9605904902599,0.998031491301746,"Não Significativo"
"ENSMUSG00000028945.10",377.194765966819,0.416641688466904,0.287174360173703,1.45083178113426,0.146826707636682,0.998031491301746,"Não Significativo"
"ENSMUSG00000028948.17",243.310550689505,-0.242081176492058,0.433758725686816,-0.558100995222046,0.57677542106342,0.998031491301746,"Não Significativo"
"ENSMUSG00000028949.14",8.01986500547426,3.00723984698439,2.51030208220961,1.19795934851688,0.23093284317623,0.998031491301746,"Não Significativo"
"ENSMUSG00000028952.13",114.279675095605,0.888385941881821,0.437245370467427,2.03177895498839,0.0421760386296956,0.998031491301746,"Não Significativo"
"ENSMUSG00000028953.11",714.162166996102,-0.161034824480106,0.271169571861515,-0.593852855151263,0.552610533739815,0.998031491301746,"Não Significativo"
"ENSMUSG00000028954.12",719.874820836752,-0.037543191422266,0.217542575491131,-0.172578592202042,0.862982680338358,0.998031491301746,"Não Significativo"
"ENSMUSG00000028955.4",264.528420227125,0.081540382157688,0.308848127251469,0.264014494383826,0.791768749997979,0.998031491301746,"Não Significativo"
"ENSMUSG00000028957.13",7.70017042283068,-0.105849872128843,1.49655549328143,-0.070728999094281,0.943613440688254,0.998031491301746,"Não Significativo"
"ENSMUSG00000028958.16",401.817126657559,0.36305432407476,0.331979584687369,1.09360436852361,0.274128532455966,0.998031491301746,"Não Significativo"
"ENSMUSG00000028959.15",333.875714338657,0.334159076740678,0.38788565819952,0.861488610565732,0.388968991365758,0.998031491301746,"Não Significativo"
"ENSMUSG00000028960.21",149.058992898264,0.908424461493433,0.587255894938533,1.54689713517225,0.12188805199341,0.998031491301746,"Não Significativo"
"ENSMUSG00000028961.16",406.067932879223,0.0561768830757079,0.244359695957554,0.229894225623304,0.818173963453521,0.998031491301746,"Não Significativo"
"ENSMUSG00000028962.15",179.99913353087,-0.286131697141343,0.479780325058647,-0.596380639632038,0.550920971064087,0.998031491301746,"Não Significativo"
"ENSMUSG00000028964.15",1875.62426184143,0.322286051929275,0.152682028148969,2.11083161414928,0.0347867877442598,0.970246558722387,"Não Significativo"
"ENSMUSG00000028965.14",795.445014753336,-0.337931483536935,0.328653959665351,-1.02822885165002,0.30384218977195,0.998031491301746,"Não Significativo"
"ENSMUSG00000028967.11",30.044614461454,1.1472367444727,0.83152765497664,1.37967358945498,0.167687168155111,0.998031491301746,"Não Significativo"
"ENSMUSG00000028969.11",149.183470532379,-0.119727819733359,0.46855919564351,-0.255523359367491,0.798318904112165,0.998031491301746,"Não Significativo"
"ENSMUSG00000028970.10",33.8621409421786,-0.447365451707649,0.79697353695062,-0.561330371670004,0.574572340594262,0.998031491301746,"Não Significativo"
"ENSMUSG00000028973.19",124.047461485475,0.719148933923609,0.439916702764395,1.6347388708011,0.10210380022578,0.998031491301746,"Não Significativo"
"ENSMUSG00000028974.14",180.742470202355,0.120245095496841,0.497054829591896,0.241915153697566,0.808845907881355,0.998031491301746,"Não Significativo"
"ENSMUSG00000028975.17",175.365980774769,0.398890756752151,0.419578768028016,0.950693379045139,0.341760050205599,0.998031491301746,"Não Significativo"
"ENSMUSG00000028977.18",11.2471194179632,-0.871933020486657,1.28318850473117,-0.679505012141088,0.4968179329385,0.998031491301746,"Não Significativo"
"ENSMUSG00000028980.15",71.9833561707478,0.462762599283204,0.459492866636517,1.00711595953735,0.313879052632426,0.998031491301746,"Não Significativo"
"ENSMUSG00000028982.10",39.3385509335315,-0.102082669544285,0.650774801826905,-0.156863279367472,0.875352600344291,0.998031491301746,"Não Significativo"
"ENSMUSG00000028986.13",51.8962178304131,-1.12147253632001,0.599169184273866,-1.87171264102831,0.0612463697321806,0.998031491301746,"Não Significativo"
"ENSMUSG00000028990.14",220.481123656712,-0.429785166223121,0.44308839242731,-0.969976134713637,0.332058388043341,0.998031491301746,"Não Significativo"
"ENSMUSG00000028991.16",108.363993939319,0.647932014325663,0.820090749034877,0.790073555991433,0.429484812320384,0.998031491301746,"Não Significativo"
"ENSMUSG00000028992.14",56.5419081658617,0.39928575031753,0.598501809645139,0.667142093612503,0.504681374857684,0.998031491301746,"Não Significativo"
"ENSMUSG00000028995.15",36.2308491764333,0.45108624715676,0.691349659526457,0.652471930724221,0.514096774728669,0.998031491301746,"Não Significativo"
"ENSMUSG00000028998.7",574.347309107052,0.500938725665194,0.529602507051438,0.945876801932396,0.344211426885104,0.998031491301746,"Não Significativo"
"ENSMUSG00000028999.16",155.696881583433,1.4298642017099,0.719826960285557,1.98639989969627,0.0469889377700892,0.998031491301746,"Não Significativo"
"ENSMUSG00000029003.12",157.376689517919,0.257092942317408,0.400329941494676,0.642202632552346,0.520741623943553,0.998031491301746,"Não Significativo"
"ENSMUSG00000029004.16",1444.42993879862,0.131108110350524,0.240136686808536,0.545972846102678,0.585084602741473,0.998031491301746,"Não Significativo"
"ENSMUSG00000029007.9",181.814402905249,2.1544972646809,0.818483012851712,2.63230541239252,0.00848075880637292,0.6905092492274,"Não Significativo"
"ENSMUSG00000029009.18",43.327511489437,0.326159798333987,0.704002782548897,0.463293336928443,0.643154121140026,0.998031491301746,"Não Significativo"
"ENSMUSG00000029012.12",281.364312887322,0.189470262811779,0.392259200664026,0.483023119638849,0.629079320475453,0.998031491301746,"Não Significativo"
"ENSMUSG00000029014.15",635.016277035489,-0.0833321176851331,0.189850279901686,-0.438935974854958,0.660707928841412,0.998031491301746,"Não Significativo"
"ENSMUSG00000029016.14",35.5209862216347,0.483261070087468,0.797912557485083,0.605656679487091,0.544742756287699,0.998031491301746,"Não Significativo"
"ENSMUSG00000029017.14",331.213925167903,-0.0973628957367961,0.365021972028717,-0.26673160302015,0.789675819476004,0.998031491301746,"Não Significativo"
"ENSMUSG00000029020.14",144.401683745111,-0.944191433048159,0.565981279372964,-1.66823792139239,0.0952685057902095,0.998031491301746,"Não Significativo"
"ENSMUSG00000029022.19",373.458277021625,0.39060354828374,0.351241673369023,1.11206493391621,0.266110232367196,0.998031491301746,"Não Significativo"
"ENSMUSG00000029027.10",147.840572954077,0.27665855342102,0.452568485225933,0.611307597529478,0.540995962177689,0.998031491301746,"Não Significativo"
"ENSMUSG00000029028.15",71.8018989448285,-0.204110789861787,0.677486662814906,-0.301276469434427,0.763203682511479,0.998031491301746,"Não Significativo"
"ENSMUSG00000029029.15",219.101759641282,0.158917405170498,0.272127799223687,0.583980782646425,0.559233241389226,0.998031491301746,"Não Significativo"
"ENSMUSG00000029030.15",1312.5280615295,-0.325210079813032,0.318629634132705,-1.02065233416923,0.307419185122022,0.998031491301746,"Não Significativo"
"ENSMUSG00000029033.17",73.8487831641189,-0.529915388398294,0.599698089027011,-0.883636946814459,0.376892227689531,0.998031491301746,"Não Significativo"
"ENSMUSG00000029034.10",635.683306305443,-0.113366088294077,0.308574936474997,-0.367385924434153,0.713331169334479,0.998031491301746,"Não Significativo"
"ENSMUSG00000029036.19",313.662351576892,0.458638147346738,0.349881988502721,1.3108366889917,0.189912944219482,0.998031491301746,"Não Significativo"
"ENSMUSG00000029038.10",1088.06631155537,0.298887911835059,0.238271716107845,1.25439945922822,0.209696849020256,0.998031491301746,"Não Significativo"
"ENSMUSG00000029047.14",48.0444463412592,-0.476510332376424,0.584440656010504,-0.815327146521887,0.414885073873683,0.998031491301746,"Não Significativo"
"ENSMUSG00000029048.4",1311.72549054188,0.434734157686504,0.228606990215892,1.90166607449733,0.0572148237564603,0.998031491301746,"Não Significativo"
"ENSMUSG00000029050.16",333.469563249322,0.000195485012269758,0.292675112189755,0.000667924958863657,0.999467073027173,0.999893295108584,"Não Significativo"
"ENSMUSG00000029053.17",124.312686762289,-0.0950024126939259,0.475305201085375,-0.199876652889522,0.841577050284215,0.998031491301746,"Não Significativo"
"ENSMUSG00000029054.9",6.323045567571,-1.1311417546194,2.38412155844016,-0.474448020745832,0.635180456200736,0.998031491301746,"Não Significativo"
"ENSMUSG00000029056.14",265.697112298741,0.0562785498778522,0.364836129973601,0.154257062977629,0.877407050808671,0.998031491301746,"Não Significativo"
"ENSMUSG00000029059.10",24.8801916511182,0.186700219885047,1.00765947527857,0.185281064154567,0.853008589502648,0.998031491301746,"Não Significativo"
"ENSMUSG00000029060.18",131.574900496115,-0.574360105110832,0.525811308222605,-1.09233121488455,0.274687544850422,0.998031491301746,"Não Significativo"
"ENSMUSG00000029062.15",543.541104479929,-0.0481347951327117,0.37591636207309,-0.128046555002979,0.898112130686142,0.998031491301746,"Não Significativo"
"ENSMUSG00000029063.17",768.37216099017,-0.113872448054381,0.300483683757341,-0.378963831348461,0.704714722488575,0.998031491301746,"Não Significativo"
"ENSMUSG00000029064.16",599.199689247537,0.104241507268996,0.225962736793357,0.461321670768773,0.644567839485263,0.998031491301746,"Não Significativo"
"ENSMUSG00000029066.13",348.81760424174,0.165330407367757,0.339223180921924,0.487379450067151,0.625989453754942,0.998031491301746,"Não Significativo"
"ENSMUSG00000029068.17",713.759362311907,-0.0140801905628038,0.289790466895977,-0.0485874870682271,0.961248042060979,0.998031491301746,"Não Significativo"
"ENSMUSG00000029070.10",8.36248522864705,0.610825657516752,1.83951170286555,0.332058587376869,0.739845020031957,0.998031491301746,"Não Significativo"
"ENSMUSG00000029071.17",54.5796654736757,-0.47497835856172,0.499694497571886,-0.95053750015206,0.3418392087846,0.998031491301746,"Não Significativo"
"ENSMUSG00000029073.10",71.3644391047058,-0.58442932447423,0.906245527825332,-0.644890712869672,0.518998010566981,0.998031491301746,"Não Significativo"
"ENSMUSG00000029075.7",1923.06039571438,0.287929954207745,0.372831553818604,0.772278932023638,0.439949240678089,0.998031491301746,"Não Significativo"
"ENSMUSG00000029076.15",3493.47976805092,0.142865027139116,0.189039437405028,0.755741918724711,0.449803945989169,0.998031491301746,"Não Significativo"
"ENSMUSG00000029084.6",64.804485910769,-2.27346573872461,0.906829964084926,-2.5070474386218,0.0121744371189058,0.759709256048695,"Não Significativo"
"ENSMUSG00000029089.9",49.6660856906403,0.00921439525652494,0.682945133482804,0.0134921457153292,0.989235151844525,0.999176611524697,"Não Significativo"
"ENSMUSG00000029093.15",53.7792554519166,-0.360809308077854,1.01317659225405,-0.35611690088018,0.721753020768515,0.998031491301746,"Não Significativo"
"ENSMUSG00000029094.13",113.623587749873,0.3902641006992,0.46037531115095,0.847708578732275,0.396600287547178,0.998031491301746,"Não Significativo"
"ENSMUSG00000029095.18",12.2848889050554,1.81474951704168,1.3547303134419,1.33956515111191,0.180386759891557,0.998031491301746,"Não Significativo"
"ENSMUSG00000029097.12",72.0543405774626,-0.473832170230285,0.600401024953959,-0.789192807035299,0.429999325404933,0.998031491301746,"Não Significativo"
"ENSMUSG00000029098.18",146.061289364495,-1.07210208981888,0.611293262453982,-1.75382611860471,0.0794603061976526,0.998031491301746,"Não Significativo"
"ENSMUSG00000029101.17",51.7563428558004,-2.5491265619898,0.770750861795692,-3.30732885079214,0.00094190248359041,0.233167307756672,"Não Significativo"
"ENSMUSG00000029102.10",6.28185509192523,0.716823840535791,2.51637524040043,0.284863651901822,0.775748604276635,0.998031491301746,"Não Significativo"
"ENSMUSG00000029103.17",377.269382119472,0.0991332395626629,0.368183932527156,0.269249227912332,0.787737900073136,0.998031491301746,"Não Significativo"
"ENSMUSG00000029104.16",104.47433167913,-0.433769459448975,0.413491851661679,-1.04903992111527,0.294159745226114,0.998031491301746,"Não Significativo"
"ENSMUSG00000029106.15",1388.9512517868,0.257827257477637,0.314933582800971,0.818671845614434,0.412973663975714,0.998031491301746,"Não Significativo"
"ENSMUSG00000029110.14",638.247183069982,-0.0434060132412934,0.201617285301136,-0.215289146347061,0.82954189119441,0.998031491301746,"Não Significativo"
"ENSMUSG00000029111.8",344.111768176814,0.152794051124556,0.278087087220316,0.549446767384436,0.582698886744957,0.998031491301746,"Não Significativo"
"ENSMUSG00000029119.10",309.262940262099,0.116622637626473,0.489307959570716,0.238341999849725,0.811615848592153,0.998031491301746,"Não Significativo"
"ENSMUSG00000029121.17",89.7145531818386,0.689109124286992,0.445663757775007,1.54625345288877,0.122043368708769,0.998031491301746,"Não Significativo"
"ENSMUSG00000029125.15",234.52073954081,0.235824328830005,0.28602152958539,0.824498523491747,0.409656354400605,0.998031491301746,"Não Significativo"
"ENSMUSG00000029127.16",62.0175306073269,-0.535720612025341,0.641032756809158,-0.835714877804335,0.403315323422982,0.998031491301746,"Não Significativo"
"ENSMUSG00000029128.13",140.032346074139,1.06695593221621,0.477795885638292,2.23307894497848,0.0255437388102303,0.903776777165656,"Não Significativo"
"ENSMUSG00000029130.13",24.1331409129073,1.50393190602983,1.20669732251835,1.24632074503254,0.212646664775727,0.998031491301746,"Não Significativo"
"ENSMUSG00000029131.15",703.0198077505,-0.291278899133741,0.196632385140317,-1.48133736426929,0.138516696533553,0.998031491301746,"Não Significativo"
"ENSMUSG00000029135.11",20.6553229854037,-0.193524076677401,0.968499575669983,-0.199818442402028,0.841622577243491,0.998031491301746,"Não Significativo"
"ENSMUSG00000029136.10",61.3348102225309,0.313050211043365,0.626631044594357,0.499576606910714,0.617373233053867,0.998031491301746,"Não Significativo"
"ENSMUSG00000029138.5",11.0363347883845,0.680814535470058,1.51975213533353,0.447977350807041,0.654169542651387,0.998031491301746,"Não Significativo"
"ENSMUSG00000029141.17",258.542942970147,-0.15322702901887,0.315938433413111,-0.484990152554549,0.627683330832479,0.998031491301746,"Não Significativo"
"ENSMUSG00000029145.13",421.603881675057,0.585716756291958,0.271659934628956,2.15606602825681,0.0310785097169117,0.949477917598017,"Não Significativo"
"ENSMUSG00000029146.15",910.212385999127,-0.165472822064132,0.224441174559798,-0.737265888884594,0.460960671697413,0.998031491301746,"Não Significativo"
"ENSMUSG00000029147.12",1264.96129697937,0.269126855703487,0.257827186672657,1.04382652262803,0.296565658220515,0.998031491301746,"Não Significativo"
"ENSMUSG00000029148.16",929.180975978459,-0.169799415237483,0.216236172458787,-0.785249818782495,0.432307111302285,0.998031491301746,"Não Significativo"
"ENSMUSG00000029149.15",68.6391024030951,-0.192999142206787,0.476404094209173,-0.405116464263733,0.685391904802908,0.998031491301746,"Não Significativo"
"ENSMUSG00000029152.14",1624.00684494061,-0.166490900766877,0.292794883500632,-0.56862640076331,0.569609704405435,0.998031491301746,"Não Significativo"
"ENSMUSG00000029156.12",76.4948744916626,0.0580378189953658,0.655987961178967,0.0884739087148154,0.929500020832006,0.998031491301746,"Não Significativo"
"ENSMUSG00000029161.9",40.6357667111339,1.92859599673047,1.21515294146645,1.58712202465892,0.112485010526432,0.998031491301746,"Não Significativo"
"ENSMUSG00000029162.16",143.969360307874,0.344085055226197,0.404201730229166,0.851270614381375,0.394619044586141,0.998031491301746,"Não Significativo"
"ENSMUSG00000029163.10",43.0439592529579,-0.269566361980039,0.961389469814557,-0.280392463662032,0.779176418379216,0.998031491301746,"Não Significativo"
"ENSMUSG00000029165.18",27.0986723966882,-0.357941901455498,1.0614301818261,-0.337226044241261,0.735946505526125,0.998031491301746,"Não Significativo"
"ENSMUSG00000029166.15",34.7928541818993,0.556024081877943,0.914209535540272,0.608202015251732,0.543053498197111,0.998031491301746,"Não Significativo"
"ENSMUSG00000029169.12",515.014623441609,-0.102373857845265,0.295449304938462,-0.346502280201972,0.728965270875634,0.998031491301746,"Não Significativo"
"ENSMUSG00000029171.13",237.815823064646,0.25695570576875,0.425904395405952,0.603317806860932,0.54629728919401,0.998031491301746,"Não Significativo"
"ENSMUSG00000029173.13",40.0772607810526,-0.271053220677416,0.930837375184979,-0.291192884926384,0.770903803918943,0.998031491301746,"Não Significativo"
"ENSMUSG00000029174.19",230.98058503534,0.291728524081801,0.294012998392497,0.992230022743258,0.321085330157152,0.998031491301746,"Não Significativo"
"ENSMUSG00000029175.18",105.861383374248,-0.400473786000103,0.422114744224148,-0.948732048524337,0.34275690973957,0.998031491301746,"Não Significativo"
"ENSMUSG00000029176.14",314.815090998513,0.0275478010302322,0.291778728234615,0.0944133288842136,0.924780828182635,0.998031491301746,"Não Significativo"
"ENSMUSG00000029177.10",217.455248829426,-0.174398204494586,0.369099327277218,-0.472496673947067,0.636572315241025,0.998031491301746,"Não Significativo"
"ENSMUSG00000029178.15",1155.22395441061,-0.28290323542802,0.432751573547298,-0.65373126921074,0.513284953941049,0.998031491301746,"Não Significativo"
"ENSMUSG00000029179.15",82.4771958325187,-0.654974075199157,0.488447376277747,-1.34093068569728,0.179942958237994,0.998031491301746,"Não Significativo"
"ENSMUSG00000029185.15",7.95913627842214,-2.92842641276298,2.05375776588113,-1.42588695775745,0.153900974690335,0.998031491301746,"Não Significativo"
"ENSMUSG00000029186.13",10.5272656198039,-1.28855811934418,1.59948218904121,-0.805609545497094,0.420468019946636,0.998031491301746,"Não Significativo"
"ENSMUSG00000029190.20",185.450618564318,-0.12938717582754,0.295896732308943,-0.437271391332728,0.661914540429427,0.998031491301746,"Não Significativo"
"ENSMUSG00000029191.17",329.837537651777,0.138964777462419,0.360378252718285,0.385608111516793,0.69978692488715,0.998031491301746,"Não Significativo"
"ENSMUSG00000029192.18",217.031356757807,0.287697221409092,0.594672686843467,0.483790878199223,0.628534289420589,0.998031491301746,"Não Significativo"
"ENSMUSG00000029196.10",22.2778910818631,-2.00794425787994,0.862913587669795,-2.3269354968696,0.0199686985870407,0.821438776094253,"Não Significativo"
"ENSMUSG00000029198.4",618.967929148155,0.182091281219627,0.285621188134928,0.6375272171111,0.523781487317626,0.998031491301746,"Não Significativo"
"ENSMUSG00000029199.12",236.468722899816,0.035200544154784,0.338049856520552,0.104128262372577,0.917067562636776,0.998031491301746,"Não Significativo"
"ENSMUSG00000029201.15",188.665485652767,-0.236318139749901,0.607753897680185,-0.388838542462556,0.697395587290342,0.998031491301746,"Não Significativo"
"ENSMUSG00000029202.13",226.14475746292,-0.114050969443252,0.397201052670308,-0.287136624327928,0.774007710190371,0.998031491301746,"Não Significativo"
"ENSMUSG00000029203.17",341.319882326693,0.177991781099249,0.219421062050551,0.811188221567548,0.417257588595285,0.998031491301746,"Não Significativo"
"ENSMUSG00000029204.8",2835.24689683607,0.150229327155659,0.207834457845947,0.722831664742586,0.469783310842286,0.998031491301746,"Não Significativo"
"ENSMUSG00000029207.17",17.8312589622204,-1.47998461424195,1.51059850680663,-0.979733931665669,0.327217472158209,0.998031491301746,"Não Significativo"
"ENSMUSG00000029208.17",95.2364780025538,0.342789478088972,0.4337454793483,0.790300981589505,0.429352013702416,0.998031491301746,"Não Significativo"
"ENSMUSG00000029209.16",209.607374730802,0.105260463238659,0.395431631508821,0.266191308057537,0.790091876779641,0.998031491301746,"Não Significativo"
"ENSMUSG00000029213.12",591.550713947076,0.433407470027567,0.300818379523754,1.44076126835642,0.149652139107386,0.998031491301746,"Não Significativo"
"ENSMUSG00000029217.17",155.613212783585,-0.3049478677267,0.394141793890466,-0.773700917927638,0.439107677070679,0.998031491301746,"Não Significativo"
"ENSMUSG00000029221.16",154.204034797056,-1.31783832186727,0.765927960628637,-1.72057737751949,0.0853275414876942,0.998031491301746,"Não Significativo"
"ENSMUSG00000029227.16",487.196944530308,-0.130650961979704,0.26805546308453,-0.48740272060228,0.625972965940557,0.998031491301746,"Não Significativo"
"ENSMUSG00000029229.9",152.095681868098,-0.302404264132826,0.550345085005041,-0.549481175306682,0.582675279818684,0.998031491301746,"Não Significativo"
"ENSMUSG00000029233.16",400.801431229179,0.00637955118860444,0.297465751494243,0.0214463384660534,0.982889609303248,0.998992780792121,"Não Significativo"
"ENSMUSG00000029234.14",65.2715734313453,0.163577790818685,0.749120013963211,0.218359926006086,0.82714868655017,0.998031491301746,"Não Significativo"
"ENSMUSG00000029238.12",35.7223306431433,-0.554509428153563,0.630198216116168,-0.879896854629222,0.378915188818913,0.998031491301746,"Não Significativo"
"ENSMUSG00000029246.15",244.054490622494,-0.336377744790728,0.430002192234761,-0.782269836910696,0.434056009499342,0.998031491301746,"Não Significativo"
"ENSMUSG00000029247.18",772.991762476051,-0.122394613161928,0.203494218349769,-0.601464818777084,0.547530437411602,0.998031491301746,"Não Significativo"
"ENSMUSG00000029249.16",511.788987444978,0.270396641130644,0.25059911756047,1.07900077128323,0.280587383824495,0.998031491301746,"Não Significativo"
"ENSMUSG00000029250.6",318.943355082626,-1.04340642278415,0.660149525561999,-1.58056074022908,0.113978508455426,0.998031491301746,"Não Significativo"
"ENSMUSG00000029253.13",76.6376608441079,0.0172313293486233,0.486667647033723,0.0354067698020397,0.971755386576774,0.998031491301746,"Não Significativo"
"ENSMUSG00000029254.17",251.060973639412,0.42299263033781,0.359844778610187,1.1754863637914,0.239800189518207,0.998031491301746,"Não Significativo"
"ENSMUSG00000029263.16",14.2098906275134,-0.140674742013662,1.63314728594848,-0.0861372046624457,0.931357348474583,0.998031491301746,"Não Significativo"
"ENSMUSG00000029265.5",197.729835533283,-1.06126682289491,0.422291423188077,-2.51311479376709,0.0119670387904792,0.759709256048695,"Não Significativo"
"ENSMUSG00000029267.18",321.736222375391,-0.549245678628381,0.365314093932565,-1.50348888189835,0.132713021843994,0.998031491301746,"Não Significativo"
"ENSMUSG00000029270.11",432.165210412311,0.210007109674966,0.318223934269138,0.659934992499187,0.50929554734556,0.998031491301746,"Não Significativo"
"ENSMUSG00000029275.19",24.0678358562627,0.368082484675583,1.26825133864077,0.290228343121696,0.771641554245231,0.998031491301746,"Não Significativo"
"ENSMUSG00000029276.14",74.837697764817,0.514539438841454,0.432939896923441,1.18847775984121,0.234645236835505,0.998031491301746,"Não Significativo"
"ENSMUSG00000029279.16",8.94714112461963,2.03445015829865,1.45786025514688,1.39550423376736,0.162863838972172,0.998031491301746,"Não Significativo"
"ENSMUSG00000029283.18",45.2943545488364,-1.43751091574509,0.87790052955568,-1.63744167744453,0.101538215858594,0.998031491301746,"Não Significativo"
"ENSMUSG00000029287.15",84.1627209504367,1.00239582987102,0.662779008406634,1.51241336426881,0.130428737201888,0.998031491301746,"Não Significativo"
"ENSMUSG00000029290.13",90.416840043235,-0.145004239213722,0.757086558282258,-0.191529274463306,0.848110947346641,0.998031491301746,"Não Significativo"
"ENSMUSG00000029291.12",27.5419535005611,-0.702081012336777,1.03888090841518,-0.675805096281735,0.499164398621357,0.998031491301746,"Não Significativo"
"ENSMUSG00000029298.16",417.436079467641,-0.629539882628068,0.383842117421043,-1.64010110942962,0.100984145797046,0.998031491301746,"Não Significativo"
"ENSMUSG00000029299.15",137.724682198642,-0.732111224411972,0.431188287891713,-1.69789218531796,0.0895281124675197,0.998031491301746,"Não Significativo"
"ENSMUSG00000029310.14",302.204384854277,0.190468515999155,0.332520685763593,0.572802006472974,0.566778760378849,0.998031491301746,"Não Significativo"
"ENSMUSG00000029311.17",23.7854672490598,0.108599103010467,0.709619186807347,0.15303856635989,0.878367861942499,0.998031491301746,"Não Significativo"
"ENSMUSG00000029312.13",24.1956245636242,-0.59246250099284,0.807379779929431,-0.733808940625964,0.463065190762219,0.998031491301746,"Não Significativo"
"ENSMUSG00000029313.19",209.104489778282,-0.0601645247517668,0.326491256945442,-0.184276067036676,0.853796888140632,0.998031491301746,"Não Significativo"
"ENSMUSG00000029319.9",43.445458553969,0.122335533344381,0.789135994322189,0.155024652562526,0.876801882314759,0.998031491301746,"Não Significativo"
"ENSMUSG00000029322.13",46.4225761125312,0.0380110052114382,0.797671932465381,0.0476524291057312,0.961993247073539,0.998031491301746,"Não Significativo"
"ENSMUSG00000029326.14",170.046081963365,-0.236590918282074,0.389922887517065,-0.606763352078734,0.54400797238167,0.998031491301746,"Não Significativo"
"ENSMUSG00000029328.16",726.048553347254,-0.134724042253547,0.259348942999946,-0.519470180580512,0.603432902151859,0.998031491301746,"Não Significativo"
"ENSMUSG00000029338.14",151.397751071856,-1.00871713764405,0.611542323075123,-1.6494641492215,0.0990525820057242,0.998031491301746,"Não Significativo"
"ENSMUSG00000029344.16",1148.751156753,0.29016014901224,0.220111165702568,1.31824366149752,0.187422093858754,0.998031491301746,"Não Significativo"
"ENSMUSG00000029345.14",303.865573813879,0.0836563254464284,0.389897376377172,0.214559857323847,0.830110494193787,0.998031491301746,"Não Significativo"
"ENSMUSG00000029346.13",92.2471716594293,-0.0316950899801707,0.444860933599201,-0.0712471866741314,0.943201027272917,0.998031491301746,"Não Significativo"
"ENSMUSG00000029359.14",735.502202781585,-0.106101375789631,0.247947723254881,-0.427918330512608,0.668710581028844,0.998031491301746,"Não Significativo"
"ENSMUSG00000029363.15",198.024082100771,-0.174488167226138,0.429093481721466,-0.406643714386232,0.684269685712838,0.998031491301746,"Não Significativo"
"ENSMUSG00000029364.16",77.0431003221629,-0.19737279120423,0.675645334289407,-0.292124848922123,0.770191168219281,0.998031491301746,"Não Significativo"
"ENSMUSG00000029366.11",143.055418887645,0.207216389804075,0.348714435366053,0.594229457655102,0.552358652813676,0.998031491301746,"Não Significativo"
"ENSMUSG00000029376.9",18.2407724649725,1.04563922059206,0.917334012470203,1.13986749251383,0.25434150997843,0.998031491301746,"Não Significativo"
"ENSMUSG00000029378.6",5.21953170203756,0.0880136429148497,2.30308709602711,0.0382155078141316,0.96951585648014,0.998031491301746,"Não Significativo"
"ENSMUSG00000029384.6",8.79571978803315,0.997581796276428,1.2014584387102,0.83030903453253,0.406364081351108,0.998031491301746,"Não Significativo"
"ENSMUSG00000029385.15",403.679101989859,-0.351565845205051,0.358977961006764,-0.979352170308934,0.327406001196731,0.998031491301746,"Não Significativo"
"ENSMUSG00000029387.11",192.388965614931,0.0783548974813712,0.334339128479164,0.234357545399459,0.814707414773669,0.998031491301746,"Não Significativo"
"ENSMUSG00000029388.15",277.361868317958,-0.0441126824734013,0.323723957742151,-0.136266351063635,0.891610723680401,0.998031491301746,"Não Significativo"
"ENSMUSG00000029389.18",175.762479756975,0.0655791713860823,0.511476268284837,0.128215472451914,0.897978455884682,0.998031491301746,"Não Significativo"
"ENSMUSG00000029390.14",1815.13128922154,-0.23130460641338,0.207944314789302,-1.11233916949231,0.265992348560537,0.998031491301746,"Não Significativo"
"ENSMUSG00000029392.13",10.6450349949705,1.05749970903366,1.4242041127265,0.742519769170718,0.457772478586686,0.998031491301746,"Não Significativo"
"ENSMUSG00000029394.12",78.6037778956496,0.218136884200246,0.467554409102439,0.466548662473318,0.640822824017286,0.998031491301746,"Não Significativo"
"ENSMUSG00000029397.16",453.912319424189,-0.0210943174964944,0.288007561861044,-0.0732422348919848,0.941613358035006,0.998031491301746,"Não Significativo"
"ENSMUSG00000029401.9",340.454428478087,0.275645143374796,0.297024792302346,0.92802065860621,0.353396853607247,0.998031491301746,"Não Significativo"
"ENSMUSG00000029402.9",27.7704631335892,-0.372260687775015,0.775772602849973,-0.479857997572269,0.631328369437772,0.998031491301746,"Não Significativo"
